gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000001119	Col6a1	25.1543645499661	1.19626427824207
ENSMUSG00000001120	Pcbp3	676.44706697298	730.05583026442
ENSMUSG00000001123	Lgals9	8668.05798176612	16835.2831356974
ENSMUSG00000001127	Araf	6214.32477684542	5565.32595412288
ENSMUSG00000001128	Cfp	150.69042747248	86.3135483262051
ENSMUSG00000001131	Timp1	694.277562562551	925.442865131425
ENSMUSG00000001134	Uxt	1809.55023974027	1393.83553886319
ENSMUSG00000001138	Cnnm3	725.770105056993	307.626746087388
ENSMUSG00000001143	Lman2l	1818.39613653173	1882.13617461952
ENSMUSG00000001150	Mcm3ap	966.133159794346	814.274811927701
ENSMUSG00000001151	Pcnt	607.920148345223	423.452931372897
ENSMUSG00000001155	Ftcd	17.4538172101991	0
ENSMUSG00000001156	Mxd1	657.766761316397	545.710997066357
ENSMUSG00000001157	Gmcl1	1564.82878509553	1573.18966216831
ENSMUSG00000001158	Snrnp27	2881.80736098328	3458.32234961624
ENSMUSG00000001166	Oas1c	557.570245235563	687.63493419642
ENSMUSG00000001168	Oas1h	23.5480408262381	9.49044792754709
ENSMUSG00000001173	Ocrl	593.349922344866	594.290931652743
ENSMUSG00000001175	Calm1	21828.296609494	29203.722633583
ENSMUSG00000001211	Agpat3	4697.94342723878	5491.58582353341
ENSMUSG00000001225	Slc26a3	11.8567714408269	0
ENSMUSG00000001227	Sema6b	174.821151062813	140.758368944617
ENSMUSG00000001228	Uhrf1	2807.04859142149	2614.90016214999
ENSMUSG00000001229	Dpp9	2661.39214002254	2357.42006597518
ENSMUSG00000001240	Ramp2	1017.08676926524	1468.38210439415
ENSMUSG00000001247	Lsr	8823.56449218398	6629.30867778002
ENSMUSG00000001248	Gramd1a	1544.07090473275	523.500441620489
ENSMUSG00000001249	Hpn	3510.33439593293	934.178387927872
ENSMUSG00000001260	Gabrg1	0.971182718853616	0
ENSMUSG00000001270	Ckb	578.742552417299	73.6366692982787
ENSMUSG00000001280	Sp1	1444.44464532825	1059.31708317855
ENSMUSG00000001281	Itgb7	28.8433005830362	5.04448326413404
ENSMUSG00000001285	Myg1	3103.34341506039	2818.95116920865
ENSMUSG00000001288	Rarg	2232.80166322133	1600.12029396956
ENSMUSG00000001289	Pfdn5	8646.04667857213	7572.20448001794
ENSMUSG00000001300	Efnb2	4017.08462893308	2407.49395068937
ENSMUSG00000001305	Rrp15	2324.98362136618	1889.51146300175
ENSMUSG00000001313	Rnd2	646.307557515995	475.453658415632
ENSMUSG00000001323	Srr	433.96338281453	410.684792198582
ENSMUSG00000001333	Sync	159.406286934675	358.728563448642
ENSMUSG00000001334	Fndc5	4.96660652743571	2.17069959811343
ENSMUSG00000001348	Acp5	7036.13893529254	8076.25392285139
ENSMUSG00000001349	Cnn1	78.9536824550291	5.75783616883986
ENSMUSG00000001366	Fbxo9	2500.39632137463	1864.51391212345
ENSMUSG00000001376	Vps50	1175.63478295961	1022.11529580906
ENSMUSG00000001380	Hars	4168.88843386927	4857.26138995076
ENSMUSG00000001383	Zmat2	3876.36408826639	4104.98175412847
ENSMUSG00000001403	Ube2c	7339.91251739662	8969.56510076066
ENSMUSG00000001415	Smg5	3943.23853872558	2662.59427154049
ENSMUSG00000001416	Cct3	15291.5763810844	13033.1395371802
ENSMUSG00000001418	Glmp	18739.6015368668	27419.465754009
ENSMUSG00000001419	Mef2d	2535.77836367547	1582.3945701823
ENSMUSG00000001420	Tmem79	1337.30362538807	1412.08591187678
ENSMUSG00000001424	Snd1	11559.0457363899	7875.30763786912
ENSMUSG00000001435	Col18a1	3590.44974967384	3842.00297189199
ENSMUSG00000001436	Slc19a1	815.215234163712	487.352700660461
ENSMUSG00000001440	Kpnb1	10633.7227370402	8800.99905301811
ENSMUSG00000001441	Npepps	6048.46505160625	4815.48063991867
ENSMUSG00000001444	Tbx21	1.39313235851323	0
ENSMUSG00000001445	Mrpl10	3560.17986704739	3254.0939014744
ENSMUSG00000001467	Cyp51	15004.2286764762	19191.2084786216
ENSMUSG00000001472	Tcf25	9874.47681871347	8954.1369463939
ENSMUSG00000001473	Tubb6	2869.23867546561	2457.88086929952
ENSMUSG00000001482	Def8	741.307013517392	892.586948870963
ENSMUSG00000001493	Meox1	21.2672156250407	0
ENSMUSG00000001494	Sost	3.80197984770662	0
ENSMUSG00000001496	Nkx2-1	0.782171848748209	0
ENSMUSG00000001497	Pax9	59.2017778568462	18.9532362462978
ENSMUSG00000001504	Irx2	14.758162181791	11.6267524432651
ENSMUSG00000001506	Col1a1	68.8669232562128	4.86709738975746
ENSMUSG00000001507	Itga3	17004.7239572585	8875.3103186435
ENSMUSG00000001508	Sgca	21.399335163597	0
ENSMUSG00000001510	Dlx3	9.92313784857582	8.46107985168299
ENSMUSG00000001517	Foxm1	1145.38370738491	1300.20897768115
ENSMUSG00000001518	Itfg2	1086.64612786613	913.640548704183
ENSMUSG00000001520	Nrip2	60.5446013519234	66.672852102398
ENSMUSG00000001521	Tulp3	944.030306559149	900.094075867572
ENSMUSG00000001524	Gtf2h4	1127.62985053123	1254.11857351283
ENSMUSG00000001525	Tubb5	24916.6240042595	26518.1616668719
ENSMUSG00000001542	Ell2	2832.54101272669	4229.66425906481
ENSMUSG00000001552	Jup	13098.1344516094	9450.42314860758
ENSMUSG00000001555	Fkbp10	70.4612239004281	3.94350937467939
ENSMUSG00000001558	Klhl10	12.8372905175144	4.84087320976092
ENSMUSG00000001566	Mnx1	4.80412703390871	0
ENSMUSG00000001569	Nom1	1981.68782602223	1420.54798548686
ENSMUSG00000001576	Ergic1	8979.17088148025	7427.67755838582
ENSMUSG00000001583	Tnk1	1736.72107368821	1473.73658507024
ENSMUSG00000001588	Acap1	429.253022367212	139.880217771933
ENSMUSG00000001604	Tcea3	162.644055229828	55.1228950999228
ENSMUSG00000001622	Csn3	32.5767690279327	22.6728739370068
ENSMUSG00000001627	Ifrd1	8097.22379461045	7927.16990124147
ENSMUSG00000001630	Stk38l	1172.88008722231	1387.32487549765
ENSMUSG00000001632	Brpf1	1709.8254448182	1365.45009997334
ENSMUSG00000001642	Akr1b3	27768.3607030288	49065.3030827753
ENSMUSG00000001655	Hoxc13	6.40427129777548	0
ENSMUSG00000001656	Hoxc11	0	0
ENSMUSG00000001657	Hoxc8	8.13069148054708	0
ENSMUSG00000001661	Hoxc6	70.1160473327409	9.61367396913083
ENSMUSG00000001663	Gstt1	7583.34313661078	8389.22670266847
ENSMUSG00000001665	Gstt3	7331.09100260441	5609.74463582741
ENSMUSG00000001666	Ddt	9042.41758599261	8342.78163716901
ENSMUSG00000001670	Tat	29.3374558678142	0
ENSMUSG00000001672	Marveld3	3850.47846524349	3207.9010849821
ENSMUSG00000001674	Ddx18	3315.18215024602	2767.96584241538
ENSMUSG00000001687	Ubl3	6290.59771557736	6368.91571010879
ENSMUSG00000001700	Gramd3	9960.84538282576	8560.35637103868
ENSMUSG00000001707	Eef1e1	4315.57087710932	3989.46589750772
ENSMUSG00000001729	Akt1	10941.8100523037	9289.40458549444
ENSMUSG00000001739	Cldn15	22.2582129162757	5.93444912001655
ENSMUSG00000001741	Il16	63.1444747524813	4.95454812894591
ENSMUSG00000001750	Tcirg1	11894.9067011681	12348.3628177682
ENSMUSG00000001751	Naglu	2482.84262528602	3411.09966816888
ENSMUSG00000001755	Coasy	2556.05471634536	1801.21139163421
ENSMUSG00000001761	Smo	2233.10163569677	1936.59297554754
ENSMUSG00000001763	Tspan33	2888.36450674458	1725.07061679466
ENSMUSG00000001767	Crnkl1	1720.16435284657	1413.27036147182
ENSMUSG00000001768	Rin2	1827.17976854827	909.494478242331
ENSMUSG00000001773	Folh1	4.34207807319261	0
ENSMUSG00000001774	Chordc1	5020.17149604234	3717.11945171487
ENSMUSG00000001783	Rtcb	8327.53985362983	7391.83650230975
ENSMUSG00000001785	Pwp1	1921.05120445281	1677.99109176568
ENSMUSG00000001786	Fbxo7	1116.89424804698	962.909378696879
ENSMUSG00000001794	Capns1	14460.3906687494	9152.69589244689
ENSMUSG00000001802	Lrp3	53.5664463035507	4.65570289458537
ENSMUSG00000001804	Dsg4	1.93430527267075	0
ENSMUSG00000001815	Evx2	28.3439733590263	8.82115164523545
ENSMUSG00000001819	Hoxd13	2.10316573018497	0
ENSMUSG00000001823	Hoxd12	0.682628810547707	0
ENSMUSG00000001827	Folr1	47.0887603359013	0
ENSMUSG00000001829	Clpb	1613.24861451916	1902.17249710408
ENSMUSG00000001833	Septin7	5493.73802958731	4882.80859964178
ENSMUSG00000001844	Zdhhc4	2524.33944462374	1932.59972304406
ENSMUSG00000001847	Rac1	18628.1895026418	13758.0688991125
ENSMUSG00000001855	Nup214	1375.48073141943	1018.84803902549
ENSMUSG00000001864	Aif1l	1113.28349561476	981.201268728064
ENSMUSG00000001865	Cpa3	3.88580556408599	0
ENSMUSG00000001870	Ltbp1	1185.70139174584	178.948062581176
ENSMUSG00000001891	Ugp2	3244.6782074709	3703.96032381901
ENSMUSG00000001901	Kcnh6	1.50174308237977	0.597911303921065
ENSMUSG00000001909	Trmt1	4627.64589185663	3299.63613746759
ENSMUSG00000001910	Nacc1	4595.54326203697	4183.07918404856
ENSMUSG00000001911	Nfix	6529.64347067559	5244.55675319723
ENSMUSG00000001918	Slc1a5	21499.8917675508	6375.75033871269
ENSMUSG00000001924	Uba1	13742.4195793817	13151.371556343
ENSMUSG00000001930	Vwf	256.736272488328	18.8146069495161
ENSMUSG00000001942	Siae	654.585481344541	874.044631723011
ENSMUSG00000001943	Vsig2	4.80990348551818	11.2037978265209
ENSMUSG00000001946	Esam	28.2516173013167	17.0823756409448
ENSMUSG00000001948	Spa17	371.074280957621	182.898859517454
ENSMUSG00000001962	Fam50a	4294.07703651067	5303.16702256629
ENSMUSG00000001964	Emd	4347.67256657639	4578.50702436916
ENSMUSG00000001983	Taco1	955.110481098711	1010.82261181455
ENSMUSG00000001985	Grik3	2.51013689648513	0.17611607197675
ENSMUSG00000001986	Gria3	12.2144412643206	0.311984928758813
ENSMUSG00000001988	Npas1	23.7389995695606	7.9875539741455
ENSMUSG00000001995	Sipa1l2	421.598014959901	423.292715435318
ENSMUSG00000001998	Ap4e1	343.080051593136	393.788691048813
ENSMUSG00000001999	Blvra	1798.13362047848	1680.51037972694
ENSMUSG00000002006	Pdzd4	177.47892331555	204.59762938739
ENSMUSG00000002007	Srpk3	1.90112425993725	1.77120872136617
ENSMUSG00000002010	Idh3g	7425.11370093947	5157.44670751353
ENSMUSG00000002012	Pnck	100.453769681582	160.297039306038
ENSMUSG00000002014	Ssr4	27264.8331255144	33232.4554036239
ENSMUSG00000002015	Bcap31	17546.3522707406	14828.4374590384
ENSMUSG00000002017	Fam98a	3416.5213962249	2760.93594028591
ENSMUSG00000002020	Ltbp2	3488.03084458833	406.857000468688
ENSMUSG00000002028	Kmt2a	425.041989143905	330.63644891315
ENSMUSG00000002031	Ift46	3803.25221192567	3417.95996886477
ENSMUSG00000002032	Tmem25	68.6368055444213	40.1569488066986
ENSMUSG00000002033	Cd3g	1.36223505920673	0
ENSMUSG00000002043	Trappc6a	3446.94979543041	2545.68759483032
ENSMUSG00000002052	Supt6	3431.9206773673	2683.30993830896
ENSMUSG00000002055	Spag5	1050.28638754637	984.560668998821
ENSMUSG00000002057	Foxn1	249.10692327305	584.566122369227
ENSMUSG00000002058	Unc119	1478.50455189094	1028.27135305225
ENSMUSG00000002059	Rab34	1815.98124391875	1355.51682226105
ENSMUSG00000002064	Sdf2	8064.8788896634	6473.32223115981
ENSMUSG00000002068	Ccne1	711.435571715911	386.875721157726
ENSMUSG00000002076	Hsf2bp	88.8917987769644	175.680088083207
ENSMUSG00000002083	Bbc3	313.816211899322	165.688289042926
ENSMUSG00000002100	Mybpc3	0.816763390363093	1.58112482299126
ENSMUSG00000002102	Psmc3	16027.4142367844	14777.8160686547
ENSMUSG00000002103	Acp2	1515.22189486615	2241.71903903925
ENSMUSG00000002104	Rapsn	9.05942399687524	0
ENSMUSG00000002105	Slc39a13	1441.10417709692	1136.83542799552
ENSMUSG00000002107	Celf2	1615.92700736079	703.788697821488
ENSMUSG00000002108	Nr1h3	116.65255202756	114.719304054455
ENSMUSG00000002109	Ddb2	792.943923479252	632.703392797272
ENSMUSG00000002111	Spi1	134.955238952184	71.3665938601784
ENSMUSG00000002129	Sf3a1	2831.46713007166	2455.7321428038
ENSMUSG00000002147	Stat6	3116.53427815084	2182.94535162221
ENSMUSG00000002190	Clgn	7.7926347253088	0
ENSMUSG00000002204	Napsa	537.711006106311	46.7676505178258
ENSMUSG00000002205	Vrk3	2449.78614210233	1398.19824865621
ENSMUSG00000002210	Smg9	1021.28967515547	563.146543400855
ENSMUSG00000002221	Paxip1	1527.57053787833	1269.75663173717
ENSMUSG00000002222	Rmnd5a	2714.14786805951	1613.92034082453
ENSMUSG00000002227	Mov10	2481.0601197882	2157.88950025112
ENSMUSG00000002228	Ppm1j	1017.8190352588	828.401860505036
ENSMUSG00000002233	Rhoc	13506.6508187151	14429.923778051
ENSMUSG00000002240	Prr27	0	0
ENSMUSG00000002249	Tead3	1660.68577548877	1015.7805276803
ENSMUSG00000002250	Ppard	1794.11965829032	2182.65346269665
ENSMUSG00000002257	Def6	914.036148744987	640.620389925027
ENSMUSG00000002265	Peg3	80.7099252484356	0
ENSMUSG00000002266	Zim1	18.4316495652078	0.206425703172748
ENSMUSG00000002274	Metrn	519.638907069772	867.721899112645
ENSMUSG00000002279	Lmf1	1451.83004021509	1266.523493992
ENSMUSG00000002280	Ciao3	1311.29340564731	1241.74346578567
ENSMUSG00000002289	Angptl4	172.153370771823	15.558336717146
ENSMUSG00000002297	Dbf4	1467.91564441035	1521.65230258392
ENSMUSG00000002307	Daxx	2453.94867999934	2623.35152525287
ENSMUSG00000002308	Cd320	3570.31586042097	4900.58599886584
ENSMUSG00000002319	Ipo4	3637.85735670498	3068.05719460056
ENSMUSG00000002320	Tm9sf1	8900.49016994779	8807.9021957428
ENSMUSG00000002324	Rec8	1301.68434556299	154.396267554017
ENSMUSG00000002325	Irf9	4575.52503615237	4973.03926753627
ENSMUSG00000002326	Gmpr2	1244.15961937807	1143.70815067141
ENSMUSG00000002329	Mdp1	1973.30854561835	1682.18397928992
ENSMUSG00000002332	Dhrs1	9148.325064842	9663.41091453866
ENSMUSG00000002341	Ncan	14.8587799086631	2.21210619810796
ENSMUSG00000002342	Tmem161a	2275.34234109931	1912.04625972998
ENSMUSG00000002343	Armc6	567.653780368364	409.857598748292
ENSMUSG00000002345	Borcs8	3099.7178184909	2159.40062031572
ENSMUSG00000002346	Slc25a42	494.450891330779	306.349159246757
ENSMUSG00000002365	Snx9	3269.7444475498	2398.44511795296
ENSMUSG00000002372	Ranbp3	3990.45142560305	3826.7287948684
ENSMUSG00000002379	Ndufa11	16837.1030859589	11584.570601301
ENSMUSG00000002384	Bmp8b	29.8721134819006	14.6360737132678
ENSMUSG00000002393	Nr2f6	5432.21935729072	4086.68423279969
ENSMUSG00000002395	Use1	6559.34538033913	5611.73899851835
ENSMUSG00000002396	Ocel1	679.269535264629	447.039179696983
ENSMUSG00000002409	Dyrk1b	806.056132792552	381.806117889595
ENSMUSG00000002413	Braf	557.941617339619	477.066086628219
