gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000000001	Gnai3	11006.2287051684	11975.7545681845
ENSMUSG00000000003	Pbsn	0	0
ENSMUSG00000000028	Cdc45	1025.2704658983	629.547281558131
ENSMUSG00000000031	H19	5.49558737478539	1.09896687996729
ENSMUSG00000000037	Scml2	11.0216160832465	0
ENSMUSG00000000049	Apoh	207.438115053321	9.86043132370259
ENSMUSG00000000056	Narf	3067.98286126464	2631.11523243669
ENSMUSG00000000058	Cav2	3101.8110490017	1542.5250366766
ENSMUSG00000000078	Klf6	5822.20014628191	4496.32231027474
ENSMUSG00000000085	Scmh1	8236.19185726939	6325.23928831955
ENSMUSG00000000088	Cox5a	5934.83852557053	6383.76146006435
ENSMUSG00000000093	Tbx2	431.518942928735	20.9260351993916
ENSMUSG00000000094	Tbx4	30.4285590826825	3.02981115536846
ENSMUSG00000000103	Zfy2	0	0
ENSMUSG00000000120	Ngfr	779.904690760304	290.983520127281
ENSMUSG00000000125	Wnt3	4.00789263174486	0
ENSMUSG00000000126	Wnt9a	24.0270738786827	8.96894460959527
ENSMUSG00000000127	Fer	1170.38649646045	1425.66148755673
ENSMUSG00000000131	Xpo6	5841.87589544729	4861.69576451108
ENSMUSG00000000134	Tfe3	3099.74707583802	2367.80545132988
ENSMUSG00000000142	Axin2	193.354538903566	105.396022783818
ENSMUSG00000000148	Brat1	1426.22879688666	1039.16781792365
ENSMUSG00000000149	Gna12	4421.97928225073	3285.65697813328
ENSMUSG00000000154	Slc22a18	1042.4666808585	904.107722354468
ENSMUSG00000000157	Itgb2l	267.681122107953	24.5858542318688
ENSMUSG00000000159	Igsf5	2338.9170923724	1286.58909385948
ENSMUSG00000000167	Pih1d2	207.252617101625	180.430091884678
ENSMUSG00000000168	Dlat	5540.2391493512	5449.86429824913
ENSMUSG00000000171	Sdhd	6872.5934030049	6896.40764066712
ENSMUSG00000000182	Fgf23	2.00062059403577	0.99738028440115
ENSMUSG00000000183	Fgf6	3.00583469871354	0
ENSMUSG00000000184	Ccnd2	427.796513125004	409.790850915544
ENSMUSG00000000194	Gpr107	5683.68605666282	6172.10911502938
ENSMUSG00000000197	Nalcn	12.0237692984049	0
ENSMUSG00000000202	Btbd17	544.097808753654	479.523481187643
ENSMUSG00000000204	Slfn4	335.883601258127	49.8661690145083
ENSMUSG00000000214	Th	1.00211522940683	0
ENSMUSG00000000215	Ins2	6.96224173462189	0
ENSMUSG00000000216	Scnn1g	1716.76285216668	1146.14957854657
ENSMUSG00000000223	Drp2	37.6892362714185	19.094514453098
ENSMUSG00000000244	Tspan32	31.3216567919526	2.3495412342343
ENSMUSG00000000247	Lhx2	32.1322570868455	2.89079586806696
ENSMUSG00000000248	Clec2g	5.00979996540335	0
ENSMUSG00000000253	Gmpr	2768.6826725508	2050.93195254951
ENSMUSG00000000263	Glra1	3.00587594851401	0
ENSMUSG00000000266	Mid2	3005.38494861521	2477.30629412077
ENSMUSG00000000275	Trim25	14810.4730219114	14216.4925803269
ENSMUSG00000000276	Dgke	895.780607133605	820.34868766882
ENSMUSG00000000278	Scpep1	6475.72558703834	10448.6441086913
ENSMUSG00000000282	Mnt	3902.15180050234	2788.82254537821
ENSMUSG00000000290	Itgb2	544.218577722077	74.7235432655404
ENSMUSG00000000295	Hddc2	1137.71304550799	1018.80001780717
ENSMUSG00000000296	Tpd52l1	743.564987523241	403.117445868323
ENSMUSG00000000301	Pemt	228.550166455388	298.346541748092
ENSMUSG00000000303	Cdh1	71502.1005160882	52863.624084273
ENSMUSG00000000305	Cdh4	1510.18337710714	658.019758323865
ENSMUSG00000000308	Ckmt1	3156.50711207157	2523.7348569238
ENSMUSG00000000317	Bcl6b	171.670805140822	56.3720637620219
ENSMUSG00000000318	Clec10a	19.7067745210789	3.02367286069975
ENSMUSG00000000320	Alox12	291.000473149741	1071.30246398233
ENSMUSG00000000326	Comt	4429.80710614514	1993.94872662679
ENSMUSG00000000339	Rtca	1682.35385565201	1799.82014239856
ENSMUSG00000000340	Dbt	2587.44741016598	3238.90656780167
ENSMUSG00000000346	Dazap2	17478.96844387	18423.4328196111
ENSMUSG00000000355	Mcts1	1255.74695299212	843.264521877162
ENSMUSG00000000359	Rem1	0	0
ENSMUSG00000000365	Rnf17	65.1278646130659	0
ENSMUSG00000000374	Trappc10	5254.15819859767	4914.00690491225
ENSMUSG00000000378	Ccm2	2226.97248264626	2654.85848491901
ENSMUSG00000000381	Wap	2.0039355829244	0
ENSMUSG00000000384	Tbrg4	3241.63274998467	3040.61102228262
ENSMUSG00000000385	Tmprss2	25433.3579741229	8576.85471036917
ENSMUSG00000000386	Mx1	780.576109937457	1479.49981880984
ENSMUSG00000000392	Fap	16.038467480771	15.9267007803548
ENSMUSG00000000394	Gcg	0	0
ENSMUSG00000000399	Ndufa9	5037.33946708221	5159.06179527333
ENSMUSG00000000402	Egfl6	4390.02885896879	2072.26599267708
ENSMUSG00000000409	Lck	263.946597925327	471.769252562712
ENSMUSG00000000411	Tssk3	0	0
ENSMUSG00000000416	Cttnbp2	184.064853189389	27.4184380462841
ENSMUSG00000000420	Galnt1	7152.99096701866	8446.05607995356
ENSMUSG00000000435	Myf5	1.00059415062234	3.32992775517361
ENSMUSG00000000439	Mkrn2	1403.51747930016	1960.16690274506
ENSMUSG00000000440	Pparg	153.848060132053	26.9081333820175
ENSMUSG00000000441	Raf1	5106.06417928333	4563.45257283703
ENSMUSG00000000486	Septin1	284.40230173583	90.7946613507114
ENSMUSG00000000489	Pdgfb	602.981188349527	145.592891623686
ENSMUSG00000000530	Acvrl1	1332.96225862077	1088.58803275879
ENSMUSG00000000531	Tamalin	1042.48949557837	1235.47259526766
ENSMUSG00000000532	Acvr1b	8628.46337777227	4262.30785495109
